,Datetime,Value,Anomaly VB,Anomaly LOF,Anomaly IF,Date
2275,2014-01-10 15:40:00,88.58678463,0,0,0,2014-01-10
2276,2014-01-10 16:55:00,91.47670703,0,0,0,2014-01-10
2277,2014-01-10 17:35:00,93.50623242,0,0,0,2014-01-10
2278,2014-01-10 17:40:00,93.10798805,0,0,0,2014-01-10
2279,2014-01-10 17:50:00,92.40454076,0,0,0,2014-01-10
2280,2014-01-10 18:05:00,92.86318748,0,0,0,2014-01-10
2281,2014-01-10 18:25:00,94.00117884,0,0,0,2014-01-10
2282,2014-01-10 18:35:00,94.50751238,0,0,0,2014-01-10
2283,2014-01-10 18:45:00,93.61637562,0,0,0,2014-01-10
2284,2014-01-10 18:55:00,93.29132525,0,0,0,2014-01-10
2285,2014-01-10 19:05:00,94.70295881,0,0,0,2014-01-10
2286,2014-01-10 19:25:00,94.13984224,0,0,0,2014-01-10
2287,2014-01-10 20:20:00,95.49766938,0,0,0,2014-01-10
2288,2014-01-10 20:30:00,93.35172456,0,0,0,2014-01-10
2289,2014-01-10 20:40:00,94.96783199,0,0,0,2014-01-10
2290,2014-01-10 21:10:00,94.83710326,0,0,0,2014-01-10
2291,2014-01-10 21:15:00,94.21104964,0,0,0,2014-01-10
2292,2014-01-10 21:30:00,95.01904761,0,0,0,2014-01-10
2293,2014-01-10 21:45:00,94.32556837,0,0,0,2014-01-10
2294,2014-01-10 21:50:00,94.08843931,0,0,0,2014-01-10
2295,2014-01-10 22:00:00,95.78388051,0,0,0,2014-01-10
2296,2014-01-10 22:10:00,95.85533588,0,0,0,2014-01-10
2297,2014-01-10 22:55:00,94.96301018,0,0,0,2014-01-10
2298,2014-01-10 23:00:00,95.58135741,0,0,0,2014-01-10
2299,2014-01-10 23:55:00,96.91557868,0,0,0,2014-01-10
2300,2014-01-11 00:05:00,95.22930738,0,0,0,2014-01-11
2301,2014-01-11 00:40:00,96.63535254,0,0,0,2014-01-11
2302,2014-01-11 02:15:00,94.96478981,0,0,0,2014-01-11
2303,2014-01-11 02:25:00,96.18528223,0,0,0,2014-01-11
2304,2014-01-11 03:15:00,95.72804833,0,0,0,2014-01-11
2305,2014-01-11 03:25:00,93.80936962,0,0,0,2014-01-11
2306,2014-01-11 03:35:00,95.44804387,0,0,0,2014-01-11
2307,2014-01-11 03:40:00,93.84713054,0,0,0,2014-01-11
2308,2014-01-11 03:50:00,94.29470104,0,0,0,2014-01-11
2309,2014-01-11 04:10:00,93.57891976,0,0,0,2014-01-11
2310,2014-01-11 05:10:00,93.51972128,0,0,0,2014-01-11
2311,2014-01-11 05:25:00,93.43215247,0,0,0,2014-01-11
2312,2014-01-11 06:15:00,93.05630062,0,0,0,2014-01-11
2313,2014-01-11 07:15:00,94.55623997,0,0,0,2014-01-11
2314,2014-01-11 07:20:00,93.42167552,0,0,0,2014-01-11
2315,2014-01-11 07:45:00,93.59293473,0,0,0,2014-01-11
2316,2014-01-11 08:05:00,93.33251722,0,0,0,2014-01-11
2317,2014-01-11 08:30:00,93.79659131,0,0,0,2014-01-11
2318,2014-01-11 09:00:00,94.44751018,0,0,0,2014-01-11
2319,2014-01-11 10:05:00,93.09856998,0,0,0,2014-01-11
2320,2014-01-11 10:15:00,94.57287401,0,0,0,2014-01-11
2321,2014-01-11 10:25:00,92.98447709,0,0,0,2014-01-11
2322,2014-01-11 10:40:00,94.71520151,0,0,0,2014-01-11
2323,2014-01-11 10:55:00,94.75414109,0,0,0,2014-01-11
2324,2014-01-11 11:15:00,94.72489591,0,0,0,2014-01-11
2325,2014-01-11 11:35:00,92.82216968,0,0,0,2014-01-11
2326,2014-01-11 11:50:00,92.73432709,0,0,0,2014-01-11
2327,2014-01-11 11:55:00,93.20331552,0,0,0,2014-01-11
2328,2014-01-11 12:15:00,93.15548945,0,0,0,2014-01-11
2329,2014-01-11 12:35:00,92.89435139,0,0,0,2014-01-11
2330,2014-01-11 12:55:00,93.77103682,0,0,0,2014-01-11
2331,2014-01-11 13:50:00,92.89595743,0,0,0,2014-01-11
2332,2014-01-11 14:25:00,93.53232972,0,0,0,2014-01-11
2333,2014-01-11 14:55:00,94.87669264,0,0,0,2014-01-11
2334,2014-01-11 15:40:00,94.3013049,0,0,0,2014-01-11
2335,2014-01-11 16:25:00,94.88905019,0,0,0,2014-01-11
2336,2014-01-11 16:55:00,97.37042552,0,0,0,2014-01-11
2337,2014-01-11 17:40:00,97.01808278,0,0,0,2014-01-11
2338,2014-01-11 18:20:00,97.39885879,0,0,0,2014-01-11
2339,2014-01-11 18:50:00,95.3155647,0,0,0,2014-01-11
2340,2014-01-11 19:00:00,96.03266893,0,0,0,2014-01-11
2341,2014-01-11 19:05:00,95.55580738,0,0,0,2014-01-11
2342,2014-01-11 19:15:00,96.75483591,0,0,0,2014-01-11
2343,2014-01-11 20:00:00,95.55333471,0,0,0,2014-01-11
2344,2014-01-11 20:10:00,95.98595549,0,0,0,2014-01-11
2345,2014-01-11 21:55:00,97.16163509,0,0,0,2014-01-11
2346,2014-01-11 22:00:00,97.4933796,0,0,0,2014-01-11
2347,2014-01-11 22:30:00,97.93437679,0,0,0,2014-01-11
2348,2014-01-11 22:50:00,99.32287099,0,0,0,2014-01-11
2349,2014-01-11 22:55:00,98.21443498,0,0,0,2014-01-11
2350,2014-01-11 23:45:00,100.2232973,0,0,0,2014-01-11
2351,2014-01-12 00:10:00,101.5265583,0,0,0,2014-01-12
2352,2014-01-12 00:55:00,100.2656563,0,0,0,2014-01-12
2353,2014-01-12 01:05:00,100.9265748,0,0,0,2014-01-12
2354,2014-01-12 01:10:00,101.4679781,0,0,0,2014-01-12
2355,2014-01-12 01:20:00,99.82704747,0,0,0,2014-01-12
2356,2014-01-12 02:15:00,100.7391617,0,0,0,2014-01-12
2357,2014-01-12 02:40:00,101.2006925,0,0,0,2014-01-12
2358,2014-01-12 02:45:00,101.1666963,0,0,0,2014-01-12
2359,2014-01-12 03:10:00,100.9747135,0,0,0,2014-01-12
2360,2014-01-12 03:15:00,101.3461813,0,0,0,2014-01-12
2361,2014-01-12 03:35:00,100.1455463,0,0,0,2014-01-12
2362,2014-01-12 03:45:00,100.9973273,0,0,0,2014-01-12
2363,2014-01-12 05:00:00,99.27096849,0,0,0,2014-01-12
2364,2014-01-12 05:05:00,99.24901455,0,0,0,2014-01-12
2365,2014-01-12 05:20:00,99.7009141,0,0,0,2014-01-12
2366,2014-01-12 06:05:00,99.9271773,0,0,0,2014-01-12
2367,2014-01-12 06:35:00,99.33139747,0,0,0,2014-01-12
2368,2014-01-12 07:10:00,98.16418651,0,0,0,2014-01-12
2369,2014-01-12 07:30:00,97.42084315,0,0,0,2014-01-12
2370,2014-01-12 07:50:00,93.67527532,0,0,0,2014-01-12
2371,2014-01-12 07:55:00,94.0964246,0,0,0,2014-01-12
2372,2014-01-12 08:25:00,83.99317009,0,0,0,2014-01-12
2373,2014-01-12 08:45:00,79.01787179,0,0,0,2014-01-12
2374,2014-01-12 09:05:00,77.995418,0,1,0,2014-01-12
2375,2014-01-12 09:30:00,91.66764762,0,0,0,2014-01-12
2376,2014-01-12 09:45:00,93.56608445,0,0,0,2014-01-12
2377,2014-01-12 10:05:00,95.8253732,0,0,0,2014-01-12
2378,2014-01-12 11:05:00,102.8749997,0,1,1,2014-01-12
2379,2014-01-12 12:30:00,96.32243824,0,0,0,2014-01-12
2380,2014-01-12 12:50:00,93.72471949,0,0,0,2014-01-12
2381,2014-01-12 13:50:00,93.84362613,0,0,0,2014-01-12
2382,2014-01-12 14:05:00,95.20593156,0,0,0,2014-01-12
2383,2014-01-12 15:30:00,95.40205031,0,0,0,2014-01-12
2384,2014-01-12 15:40:00,95.93529922,0,0,0,2014-01-12
2385,2014-01-12 16:25:00,91.39616383,0,0,0,2014-01-12
2386,2014-01-12 17:05:00,90.17141755,0,0,0,2014-01-12
2387,2014-01-12 17:30:00,89.14791908,0,0,0,2014-01-12
2388,2014-01-12 18:35:00,89.79427296,0,0,0,2014-01-12
2389,2014-01-12 19:30:00,89.61336319,0,0,0,2014-01-12
2390,2014-01-12 19:55:00,90.09381559,0,0,0,2014-01-12
2391,2014-01-12 20:00:00,89.49137143,0,0,0,2014-01-12
2392,2014-01-12 20:05:00,89.58811436,0,0,0,2014-01-12
2393,2014-01-12 20:10:00,88.40811106,0,0,0,2014-01-12
2394,2014-01-12 20:15:00,88.34889635,0,0,0,2014-01-12
2395,2014-01-12 20:20:00,89.073449,0,0,0,2014-01-12
2396,2014-01-12 20:30:00,90.18872719,0,0,0,2014-01-12
2397,2014-01-12 20:40:00,88.58020761,0,0,0,2014-01-12
2398,2014-01-12 20:50:00,88.86895228,0,0,0,2014-01-12
2399,2014-01-12 21:00:00,89.21285706,0,0,0,2014-01-12
2400,2014-01-12 21:05:00,88.25475415,0,0,0,2014-01-12
2401,2014-01-12 21:15:00,88.32694268,0,0,0,2014-01-12
2402,2014-01-12 21:25:00,88.55020393,0,0,0,2014-01-12
2403,2014-01-12 21:40:00,89.99507997,0,0,0,2014-01-12
2404,2014-01-12 21:50:00,90.13281215,0,0,0,2014-01-12
2405,2014-01-12 22:20:00,89.94353209,0,0,0,2014-01-12
2406,2014-01-12 22:45:00,88.66987106,0,0,0,2014-01-12
2407,2014-01-12 23:15:00,86.67209533,0,0,0,2014-01-12
2408,2014-01-12 23:20:00,87.90999801,0,0,0,2014-01-12
2409,2014-01-12 23:30:00,85.90720969,0,0,0,2014-01-12
2410,2014-01-12 23:35:00,87.17462621,0,0,0,2014-01-12
2411,2014-01-13 00:00:00,86.25792195,0,0,0,2014-01-13
2412,2014-01-13 00:05:00,86.83018973,0,0,0,2014-01-13
2413,2014-01-13 00:35:00,85.96144401,0,0,0,2014-01-13
2414,2014-01-13 00:45:00,86.58176105,0,0,0,2014-01-13
2415,2014-01-13 00:50:00,85.14952405,0,0,0,2014-01-13
2416,2014-01-13 01:55:00,84.19209344,0,0,0,2014-01-13
2417,2014-01-13 02:20:00,87.96723216,0,0,0,2014-01-13
2418,2014-01-13 02:35:00,91.71458632,0,0,0,2014-01-13
2419,2014-01-13 03:20:00,88.86561548,0,0,0,2014-01-13
2420,2014-01-13 03:30:00,88.79422977,0,0,0,2014-01-13
2421,2014-01-13 03:40:00,87.77275929,0,0,0,2014-01-13
2422,2014-01-13 03:50:00,87.91077778,0,0,0,2014-01-13
2423,2014-01-13 04:15:00,87.53037953,0,0,0,2014-01-13
2424,2014-01-13 04:40:00,85.40750722,0,0,0,2014-01-13
2425,2014-01-13 05:20:00,90.38636967,0,0,0,2014-01-13
2426,2014-01-13 05:30:00,90.96060009,0,0,0,2014-01-13
2427,2014-01-13 05:35:00,90.17419727,0,0,0,2014-01-13
2428,2014-01-13 05:50:00,88.81139965,0,0,0,2014-01-13
2429,2014-01-13 05:55:00,86.90517121,0,0,0,2014-01-13
2430,2014-01-13 07:00:00,78.63080198,0,1,0,2014-01-13
2431,2014-01-13 07:25:00,76.11185793,0,0,0,2014-01-13
2432,2014-01-13 07:40:00,76.4217147,0,0,0,2014-01-13
2433,2014-01-13 08:15:00,80.98856411,0,0,0,2014-01-13
2434,2014-01-13 08:45:00,81.55328899,0,0,0,2014-01-13
2435,2014-01-13 09:00:00,83.3747501,0,0,0,2014-01-13
2436,2014-01-13 09:25:00,81.82868172,0,0,0,2014-01-13
2437,2014-01-13 11:40:00,80.71534789,0,0,0,2014-01-13
2438,2014-01-13 12:00:00,77.68749513,0,1,0,2014-01-13
2439,2014-01-13 13:00:00,68.40762826,0,0,0,2014-01-13
2440,2014-01-13 13:15:00,65.3609912,0,0,1,2014-01-13
2441,2014-01-13 13:50:00,63.66325922,1,0,0,2014-01-13
2442,2014-01-13 14:05:00,64.38639449,1,0,0,2014-01-13
2443,2014-01-13 14:10:00,63.4938718,1,0,0,2014-01-13
2444,2014-01-13 14:15:00,64.06214671,1,0,0,2014-01-13
2445,2014-01-13 14:20:00,64.75561327,1,0,1,2014-01-13
2446,2014-01-13 14:30:00,63.54102977,1,0,0,2014-01-13
2447,2014-01-13 14:35:00,63.9894804,1,0,0,2014-01-13
2448,2014-01-13 14:40:00,63.59568957,1,0,0,2014-01-13
2449,2014-01-13 15:15:00,69.05746904,0,0,0,2014-01-13
2450,2014-01-13 15:55:00,71.62046798,0,0,0,2014-01-13
2451,2014-01-13 16:30:00,73.13221874,0,0,0,2014-01-13
2452,2014-01-13 16:40:00,71.78291524,0,0,0,2014-01-13
2453,2014-01-13 17:05:00,70.59472640000001,0,0,0,2014-01-13
2454,2014-01-13 17:30:00,69.77431846,0,0,0,2014-01-13
2455,2014-01-13 17:40:00,69.15245631,0,0,0,2014-01-13
2456,2014-01-13 18:00:00,66.7953177,0,0,0,2014-01-13
2457,2014-01-13 18:45:00,65.30754236,0,0,1,2014-01-13
2458,2014-01-13 18:50:00,64.97799787,1,0,1,2014-01-13
2459,2014-01-13 19:00:00,64.41788616,1,0,0,2014-01-13
2460,2014-01-13 19:15:00,63.49904305,1,0,0,2014-01-13
2461,2014-01-13 19:45:00,60.82395579,1,0,1,2014-01-13
2462,2014-01-13 20:30:00,59.26487556,1,0,1,2014-01-13
2463,2014-01-13 21:45:00,79.50268416,0,0,0,2014-01-13
2464,2014-01-13 21:55:00,80.82268236,0,0,0,2014-01-13
2465,2014-01-13 23:20:00,86.88129968,0,0,0,2014-01-13
2466,2014-01-13 23:30:00,89.54946429,0,0,0,2014-01-13
2467,2014-01-14 00:30:00,93.21735035,0,0,0,2014-01-14
2468,2014-01-14 00:55:00,95.31014258,0,0,0,2014-01-14
2469,2014-01-14 01:50:00,93.72319276,0,0,0,2014-01-14
2470,2014-01-14 02:10:00,93.11616063,0,0,0,2014-01-14
2471,2014-01-14 03:45:00,90.10970402,0,0,0,2014-01-14
2472,2014-01-14 03:55:00,90.26974767,0,0,0,2014-01-14
2473,2014-01-14 04:25:00,91.36898265,0,0,0,2014-01-14
2474,2014-01-14 05:05:00,89.80775344,0,0,0,2014-01-14
2475,2014-01-14 05:10:00,91.0134671,0,0,0,2014-01-14
2476,2014-01-14 05:15:00,91.58710458,0,0,0,2014-01-14
2477,2014-01-14 05:40:00,89.84424323,0,0,0,2014-01-14
2478,2014-01-14 06:15:00,91.41079384,0,0,0,2014-01-14
2479,2014-01-14 06:20:00,89.70602358,0,0,0,2014-01-14
2480,2014-01-14 06:25:00,90.95606667,0,0,0,2014-01-14
2481,2014-01-14 06:50:00,90.20709404,0,0,0,2014-01-14
2482,2014-01-14 07:25:00,91.40621196,0,0,0,2014-01-14
2483,2014-01-14 07:40:00,90.47545142,0,0,0,2014-01-14
2484,2014-01-14 08:50:00,90.82650194,0,0,0,2014-01-14
2485,2014-01-14 08:55:00,92.89014313,0,0,0,2014-01-14
2486,2014-01-14 09:15:00,93.50301711,0,0,0,2014-01-14
2487,2014-01-14 09:40:00,92.73967154,0,0,0,2014-01-14
2488,2014-01-14 09:50:00,92.84954956,0,0,0,2014-01-14
2489,2014-01-14 10:00:00,94.59588776,0,0,0,2014-01-14
2490,2014-01-14 10:30:00,94.79748066,0,0,0,2014-01-14
2491,2014-01-14 10:35:00,93.34605551,0,0,0,2014-01-14
2492,2014-01-14 11:00:00,95.36777003,0,0,0,2014-01-14
2493,2014-01-14 11:15:00,94.56206073,0,0,0,2014-01-14
2494,2014-01-14 11:55:00,96.70452595,0,0,0,2014-01-14
2495,2014-01-14 12:00:00,95.45905513,0,0,0,2014-01-14
2496,2014-01-14 12:10:00,97.08271171,0,0,0,2014-01-14
2497,2014-01-14 12:15:00,97.57048856,0,0,0,2014-01-14
2498,2014-01-14 12:35:00,98.30006642,0,0,0,2014-01-14
2499,2014-01-14 12:45:00,97.09046597,0,0,0,2014-01-14
2500,2014-01-14 12:50:00,97.90423946,0,0,0,2014-01-14
2501,2014-01-14 13:35:00,98.18075811,0,0,0,2014-01-14
2502,2014-01-14 13:50:00,100.404962,0,0,0,2014-01-14
2503,2014-01-14 14:00:00,99.54592919,0,0,0,2014-01-14
2504,2014-01-14 14:20:00,99.47385364,0,0,0,2014-01-14
2505,2014-01-14 14:55:00,99.76173131,0,0,0,2014-01-14
2506,2014-01-14 16:10:00,100.1128135,0,0,0,2014-01-14
2507,2014-01-14 16:30:00,97.58608435,0,0,0,2014-01-14
2508,2014-01-14 16:35:00,96.92826877,0,0,0,2014-01-14
2509,2014-01-14 17:30:00,97.38892634,0,0,0,2014-01-14
2510,2014-01-14 17:45:00,95.8396207,0,0,0,2014-01-14
2511,2014-01-14 18:05:00,95.60288875,0,0,0,2014-01-14
2512,2014-01-14 18:25:00,96.14500813,0,0,0,2014-01-14
2513,2014-01-14 18:40:00,95.38927673,0,0,0,2014-01-14
2514,2014-01-14 19:10:00,96.24158731,0,0,0,2014-01-14
2515,2014-01-14 19:25:00,96.2652907,0,0,0,2014-01-14
2516,2014-01-14 19:40:00,96.17906579,0,0,0,2014-01-14
2517,2014-01-14 19:45:00,95.56599661,0,0,0,2014-01-14
2518,2014-01-14 20:15:00,95.03212011,0,0,0,2014-01-14
2519,2014-01-14 20:40:00,94.06251444,0,0,0,2014-01-14
2520,2014-01-14 21:15:00,92.48233506,0,0,0,2014-01-14
2521,2014-01-14 21:35:00,92.93272978,0,0,0,2014-01-14
2522,2014-01-14 21:50:00,94.2862931,0,0,0,2014-01-14
2523,2014-01-14 22:05:00,93.38274429,0,0,0,2014-01-14
2524,2014-01-14 22:15:00,93.05888585,0,0,0,2014-01-14
2525,2014-01-14 22:20:00,93.90972032,0,0,0,2014-01-14
2526,2014-01-14 23:20:00,92.47091339,0,0,0,2014-01-14
2527,2014-01-14 23:40:00,94.05147171,0,0,0,2014-01-14
2528,2014-01-15 00:05:00,93.9880576,0,0,0,2014-01-15
2529,2014-01-15 00:40:00,97.00574463,0,0,0,2014-01-15
2530,2014-01-15 01:10:00,97.55955837,0,0,0,2014-01-15
2531,2014-01-15 01:30:00,97.33461822,0,0,0,2014-01-15
2532,2014-01-15 01:50:00,99.06223772,0,0,0,2014-01-15
2533,2014-01-15 02:45:00,101.2829668,0,0,0,2014-01-15
2534,2014-01-15 03:50:00,103.6373019,0,1,1,2014-01-15
2535,2014-01-15 04:25:00,104.5991701,0,1,1,2014-01-15
2536,2014-01-15 04:30:00,105.5947708,0,1,1,2014-01-15
2537,2014-01-15 05:20:00,101.0619383,0,0,0,2014-01-15
2538,2014-01-15 05:30:00,102.2523562,0,0,0,2014-01-15
2539,2014-01-15 05:45:00,100.1913829,0,0,0,2014-01-15
2540,2014-01-15 05:50:00,99.69802212,0,0,0,2014-01-15
2541,2014-01-15 06:30:00,98.12647093,0,0,0,2014-01-15
2542,2014-01-15 06:45:00,96.7676126,0,0,0,2014-01-15
2543,2014-01-15 06:50:00,95.49619452,0,0,0,2014-01-15
2544,2014-01-15 07:00:00,94.8581492,0,0,0,2014-01-15
2545,2014-01-15 07:05:00,95.35686403,0,0,0,2014-01-15
2546,2014-01-15 07:35:00,93.90734556,0,0,0,2014-01-15
2547,2014-01-15 07:40:00,92.13095552,0,0,0,2014-01-15
2548,2014-01-15 07:55:00,91.72611239,0,0,0,2014-01-15
2549,2014-01-15 08:25:00,91.27698897,0,0,0,2014-01-15
2550,2014-01-15 08:30:00,90.63689471,0,0,0,2014-01-15
2551,2014-01-15 08:35:00,91.10115319,0,0,0,2014-01-15
2552,2014-01-15 08:45:00,91.72757998,0,0,0,2014-01-15
2553,2014-01-15 09:10:00,90.46367218,0,0,0,2014-01-15
2554,2014-01-15 09:15:00,90.53516903,0,0,0,2014-01-15
2555,2014-01-15 09:40:00,92.83487382,0,0,0,2014-01-15
2556,2014-01-15 09:50:00,94.28430467,0,0,0,2014-01-15
2557,2014-01-15 10:00:00,94.82836663,0,0,0,2014-01-15
2558,2014-01-15 10:05:00,93.41688711,0,0,0,2014-01-15
2559,2014-01-15 10:10:00,93.89780665,0,0,0,2014-01-15
2560,2014-01-15 10:20:00,94.782933,0,0,0,2014-01-15
2561,2014-01-15 10:40:00,93.76234251,0,0,0,2014-01-15
2562,2014-01-15 10:55:00,92.04434743,0,0,0,2014-01-15
2563,2014-01-15 12:05:00,90.3010003,0,0,0,2014-01-15
2564,2014-01-15 12:10:00,91.05183736,0,0,0,2014-01-15
2565,2014-01-15 12:25:00,90.00547809,0,0,0,2014-01-15
2566,2014-01-15 12:55:00,91.78424007,0,0,0,2014-01-15
2567,2014-01-15 13:05:00,91.30190042,0,0,0,2014-01-15
2568,2014-01-15 13:45:00,90.32108435,0,0,0,2014-01-15
2569,2014-01-15 13:55:00,91.38551979,0,0,0,2014-01-15
2570,2014-01-15 14:10:00,90.70258123,0,0,0,2014-01-15
2571,2014-01-15 14:55:00,90.50598334,0,0,0,2014-01-15
2572,2014-01-15 15:05:00,90.52889663,0,0,0,2014-01-15
2573,2014-01-15 16:15:00,91.73988476,0,0,0,2014-01-15
2574,2014-01-15 16:35:00,91.97304090000002,0,0,0,2014-01-15
2575,2014-01-15 16:45:00,91.80807002,0,0,0,2014-01-15
2576,2014-01-15 16:50:00,89.79848542,0,0,0,2014-01-15
2577,2014-01-15 17:15:00,91.2270671,0,0,0,2014-01-15
2578,2014-01-15 17:50:00,90.7351352,0,0,0,2014-01-15
2579,2014-01-15 18:50:00,93.85993567,0,0,0,2014-01-15
2580,2014-01-15 19:15:00,94.14865945,0,0,0,2014-01-15
2581,2014-01-15 21:00:00,89.14219745,0,0,0,2014-01-15
2582,2014-01-15 21:10:00,89.14150761,0,0,0,2014-01-15
2583,2014-01-15 21:50:00,90.50063101,0,0,0,2014-01-15
2584,2014-01-15 22:10:00,91.13442008,0,0,0,2014-01-15
2585,2014-01-15 22:15:00,91.056351,0,0,0,2014-01-15
2586,2014-01-15 22:35:00,90.78847897,0,0,0,2014-01-15
2587,2014-01-15 22:40:00,90.54960059,0,0,0,2014-01-15
2588,2014-01-15 22:50:00,91.07665582,0,0,0,2014-01-15
2589,2014-01-15 22:55:00,92.36048585,0,0,0,2014-01-15
2590,2014-01-16 00:35:00,86.73393861,0,0,0,2014-01-16
2591,2014-01-16 00:40:00,86.52333471,0,0,0,2014-01-16
2592,2014-01-16 00:50:00,86.50547131,0,0,0,2014-01-16
2593,2014-01-16 01:30:00,88.71947941,0,0,0,2014-01-16
2594,2014-01-16 03:05:00,90.43919267,0,0,0,2014-01-16
2595,2014-01-16 03:40:00,91.82656283,0,0,0,2014-01-16
2596,2014-01-16 05:05:00,90.1753041,0,0,0,2014-01-16
2597,2014-01-16 05:35:00,91.42610589,0,0,0,2014-01-16
2598,2014-01-16 05:55:00,93.66254574,0,0,0,2014-01-16
2599,2014-01-16 06:35:00,91.53049381,0,0,0,2014-01-16
2600,2014-01-16 06:45:00,92.08390696,0,0,0,2014-01-16
2601,2014-01-16 07:45:00,89.65235546,0,0,0,2014-01-16
2602,2014-01-16 08:10:00,90.25867341,0,0,0,2014-01-16
2603,2014-01-16 08:45:00,81.16392459999999,0,0,0,2014-01-16
2604,2014-01-16 08:55:00,77.56169801,0,1,0,2014-01-16
2605,2014-01-16 09:35:00,70.48807688,0,0,0,2014-01-16
2606,2014-01-16 09:45:00,68.98356067,0,0,0,2014-01-16
2607,2014-01-16 09:55:00,68.68089133,0,0,0,2014-01-16
2608,2014-01-16 10:20:00,65.92649551,0,0,1,2014-01-16
2609,2014-01-16 10:45:00,62.72363404,1,0,1,2014-01-16
2610,2014-01-16 10:55:00,63.85956231,1,0,0,2014-01-16
2611,2014-01-16 11:05:00,61.41414665,1,0,0,2014-01-16
2612,2014-01-16 11:45:00,59.21693982,1,0,1,2014-01-16
2613,2014-01-16 11:50:00,59.3825915,1,0,1,2014-01-16
2614,2014-01-16 11:55:00,58.26907922,1,0,1,2014-01-16
2615,2014-01-16 12:05:00,57.54414908,1,0,1,2014-01-16
2616,2014-01-16 12:10:00,57.71760448,1,0,1,2014-01-16
2617,2014-01-16 12:45:00,70.20186963,0,0,0,2014-01-16
2618,2014-01-16 13:20:00,80.83174367,0,0,0,2014-01-16
2619,2014-01-16 14:00:00,82.93994123,0,0,0,2014-01-16
2620,2014-01-16 15:15:00,87.33318949,0,0,0,2014-01-16
2621,2014-01-16 16:45:00,89.45521594,0,0,0,2014-01-16
2622,2014-01-16 17:05:00,89.60368056,0,0,0,2014-01-16
2623,2014-01-16 17:45:00,90.7112573,0,0,0,2014-01-16
2624,2014-01-16 17:55:00,89.76741611,0,0,0,2014-01-16
2625,2014-01-16 18:05:00,89.68744142,0,0,0,2014-01-16
2626,2014-01-16 18:15:00,91.28731613,0,0,0,2014-01-16
2627,2014-01-16 18:25:00,90.82501463,0,0,0,2014-01-16
2628,2014-01-16 18:30:00,91.26248598,0,0,0,2014-01-16
2629,2014-01-16 20:55:00,88.11589773,0,0,0,2014-01-16
2630,2014-01-16 21:10:00,89.10159198,0,0,0,2014-01-16
2631,2014-01-16 21:55:00,87.6010399,0,0,0,2014-01-16
2632,2014-01-16 23:35:00,89.11976129,0,0,0,2014-01-16
2633,2014-01-17 01:10:00,91.03694729,0,0,0,2014-01-17
2634,2014-01-17 01:20:00,91.06912493,0,0,0,2014-01-17
2635,2014-01-17 01:25:00,92.22683088,0,0,0,2014-01-17
2636,2014-01-17 01:55:00,91.12679894,0,0,0,2014-01-17
2637,2014-01-17 03:15:00,91.30339514,0,0,0,2014-01-17
2638,2014-01-17 03:30:00,90.53003825,0,0,0,2014-01-17
2639,2014-01-17 04:05:00,88.35520481,0,0,0,2014-01-17
2640,2014-01-17 04:40:00,84.04980489,0,0,0,2014-01-17
2641,2014-01-17 04:45:00,85.25842784,0,0,0,2014-01-17
2642,2014-01-17 05:05:00,84.71888852,0,0,0,2014-01-17
2643,2014-01-17 06:00:00,85.44486079,0,0,0,2014-01-17
2644,2014-01-17 06:05:00,86.28487928,0,0,0,2014-01-17
2645,2014-01-17 06:30:00,84.90693991,0,0,0,2014-01-17
2646,2014-01-17 07:05:00,84.44096467,0,0,0,2014-01-17
2647,2014-01-17 07:10:00,86.12678898,0,0,0,2014-01-17
2648,2014-01-17 07:15:00,84.17807919,0,0,0,2014-01-17
2649,2014-01-17 07:35:00,84.2733592,0,0,0,2014-01-17
2650,2014-01-17 08:05:00,85.27873639,0,0,0,2014-01-17
2651,2014-01-17 08:15:00,84.5240869,0,0,0,2014-01-17
2652,2014-01-17 09:25:00,85.69626106,0,0,0,2014-01-17
2653,2014-01-17 09:30:00,84.32788612,0,0,0,2014-01-17
2654,2014-01-17 11:05:00,85.27639437,0,0,0,2014-01-17
2655,2014-01-17 12:25:00,84.3181967,0,0,0,2014-01-17
2656,2014-01-17 14:10:00,83.55523427,0,0,0,2014-01-17
2657,2014-01-17 14:20:00,84.7967553,0,0,0,2014-01-17
2658,2014-01-17 15:10:00,84.63647432,0,0,0,2014-01-17
2659,2014-01-17 15:15:00,84.73022562,0,0,0,2014-01-17
2660,2014-01-17 15:20:00,82.81273533,0,0,0,2014-01-17
2661,2014-01-17 15:30:00,82.98973622,0,0,0,2014-01-17
2662,2014-01-17 15:50:00,84.44743242,0,0,0,2014-01-17
2663,2014-01-17 16:05:00,84.24430827,0,0,0,2014-01-17
2664,2014-01-17 16:30:00,84.60857215,0,0,0,2014-01-17
2665,2014-01-17 17:00:00,85.81034157,0,0,0,2014-01-17
2666,2014-01-17 17:25:00,85.65915240000002,0,0,0,2014-01-17
2667,2014-01-17 17:55:00,85.95338064,0,0,0,2014-01-17
2668,2014-01-17 18:05:00,85.87462944,0,0,0,2014-01-17
2669,2014-01-17 18:20:00,85.35371466,0,0,0,2014-01-17
2670,2014-01-17 18:30:00,86.8686446,0,0,0,2014-01-17
2671,2014-01-17 18:35:00,86.62002377,0,0,0,2014-01-17
2672,2014-01-17 19:10:00,88.10313391,0,0,0,2014-01-17
